workload,size,zone,current_hour,device,strategy,action,target_hour,delay_hours,expected_cost_saving_pct,expected_co2_saving_pct,rationale
STREAM,64,DE,11,CPU,Execute Now (Carbon-optimal),RUN,11,0,0.0,0.0,Currently in greenest window
STREAM,64,DE,12,CPU,Execute Now (Carbon-optimal),RUN,12,0,0.0,0.0,Currently in greenest window
STREAM,64,DE,13,CPU,Execute Now (No Wait),RUN,13,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,64,DE,14,CPU,Execute Now (No Wait),RUN,14,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,64,DE,15,CPU,Execute Now (No Wait),RUN,15,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,64,DE,16,CPU,Execute Now (No Wait),RUN,16,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,64,DE,17,CPU,Wait for Cheap Window,DELAY,1,8,27.0,31.1,Wait 8h for cheapest window
STREAM,64,DE,18,CPU,Wait for Cheap Window,DELAY,1,7,21.8,32.5,Wait 7h for cheapest window
STREAM,64,DE,19,CPU,Wait for Cheap Window,DELAY,1,6,23.2,37.3,Wait 6h for cheapest window
STREAM,64,DE,20,CPU,Wait for Cheap Window,DELAY,1,5,47.0,38.0,Wait 5h for cheapest window
STREAM,64,DE,21,CPU,Wait for Cheap Window,DELAY,1,4,21.5,18.6,Wait 4h for cheapest window
STREAM,64,DE,22,CPU,Wait for Cheap Window,DELAY,1,3,17.4,16.1,Wait 3h for cheapest window
STREAM,64,DE,23,CPU,Wait for Cheap Window,DELAY,1,2,22.1,21.7,Wait 2h for cheapest window
STREAM,64,FR,0,CPU,Execute Now (Carbon-optimal),RUN,0,0,0.0,0.0,Currently in greenest window
STREAM,64,FR,1,CPU,Execute Now (Carbon-optimal),RUN,1,0,0.0,0.0,Currently in greenest window
STREAM,64,FR,2,CPU,Execute Now (Carbon-optimal),RUN,2,0,0.0,0.0,Currently in greenest window
STREAM,64,FR,3,CPU,Execute Now (Carbon-optimal),RUN,3,0,0.0,0.0,Currently in greenest window
STREAM,64,FR,4,CPU,Execute Now (Carbon-optimal),RUN,4,0,0.0,0.0,Currently in greenest window
STREAM,64,FR,5,CPU,Execute Now (Carbon-optimal),RUN,5,0,0.0,0.0,Currently in greenest window
STREAM,64,FR,6,CPU,Execute Now (Carbon-optimal),RUN,6,0,0.0,0.0,Currently in greenest window
STREAM,64,FR,7,CPU,Execute Now (Carbon-optimal),RUN,7,0,0.0,0.0,Currently in greenest window
STREAM,64,FR,8,CPU,Execute Now (Carbon-optimal),RUN,8,0,0.0,0.0,Currently in greenest window
STREAM,64,FR,9,CPU,Execute Now (Carbon-optimal),RUN,9,0,0.0,0.0,Currently in greenest window
STREAM,64,FR,10,CPU,Execute Now (Carbon-optimal),RUN,10,0,0.0,0.0,Currently in greenest window
STREAM,64,FR,11,CPU,Execute Now (Carbon-optimal),RUN,11,0,0.0,0.0,Currently in greenest window
STREAM,64,FR,12,CPU,Execute Now (Carbon-optimal),RUN,12,0,0.0,0.0,Currently in greenest window
STREAM,64,FR,13,CPU,Execute Now,RUN,13,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,64,FR,14,CPU,Execute Now,RUN,14,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,64,FR,15,CPU,Execute Now,RUN,15,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,64,FR,16,CPU,Execute Now (Carbon-optimal),RUN,16,0,0.0,0.0,Currently in greenest window
STREAM,64,FR,17,CPU,Execute Now (Carbon-optimal),RUN,17,0,0.0,0.0,Currently in greenest window
STREAM,64,FR,18,CPU,Execute Now (Carbon-optimal),RUN,18,0,0.0,0.0,Currently in greenest window
STREAM,64,FR,19,CPU,Execute Now (Carbon-optimal),RUN,19,0,0.0,0.0,Currently in greenest window
STREAM,64,FR,20,CPU,Execute Now (Carbon-optimal),RUN,20,0,0.0,0.0,Currently in greenest window
STREAM,64,FR,21,CPU,Execute Now (Carbon-optimal),RUN,21,0,0.0,0.0,Currently in greenest window
STREAM,64,FR,22,CPU,Execute Now (Carbon-optimal),RUN,22,0,0.0,0.0,Currently in greenest window
STREAM,64,FR,23,CPU,Execute Now (Carbon-optimal),RUN,23,0,0.0,0.0,Currently in greenest window
STREAM,64,PL,0,CPU,Execute Now,RUN,0,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,64,PL,1,CPU,Execute Now,RUN,1,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,64,PL,2,CPU,Execute Now,RUN,2,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,64,PL,3,CPU,Execute Now,RUN,3,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,64,PL,4,CPU,Execute Now,RUN,4,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,64,PL,5,CPU,Execute Now (No Wait),RUN,5,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,64,PL,6,CPU,Execute Now (No Wait),RUN,6,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,64,PL,7,CPU,Execute Now (No Wait),RUN,7,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,64,PL,8,CPU,Execute Now (No Wait),RUN,8,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,64,PL,9,CPU,Execute Now (No Wait),RUN,9,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,64,PL,10,CPU,Execute Now (No Wait),RUN,10,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,64,PL,11,CPU,Execute Now (No Wait),RUN,11,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,64,PL,12,CPU,Execute Now (No Wait),RUN,12,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,64,PL,13,CPU,Execute Now (No Wait),RUN,13,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,64,PL,14,CPU,Execute Now (No Wait),RUN,14,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,64,PL,15,CPU,Execute Now (No Wait),RUN,15,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,64,PL,16,CPU,Wait for Cheap Window,DELAY,0,8,20.3,32.5,Wait 8h for cheapest window
STREAM,64,PL,17,CPU,Wait for Cheap Window,DELAY,0,7,46.9,26.4,Wait 7h for cheapest window
STREAM,64,PL,18,CPU,Wait for Cheap Window,DELAY,0,6,39.3,33.8,Wait 6h for cheapest window
STREAM,64,PL,19,CPU,Wait for Cheap Window,DELAY,0,5,24.0,25.2,Wait 5h for cheapest window
STREAM,64,PL,20,CPU,Wait for Cheap Window,DELAY,0,4,17.0,21.7,Wait 4h for cheapest window
STREAM,64,PL,21,CPU,Wait for Cheap Window,DELAY,0,3,14.3,19.4,Wait 3h for cheapest window
STREAM,64,PL,22,CPU,Wait for Cheap Window,DELAY,0,2,25.0,16.2,Wait 2h for cheapest window
STREAM,64,PL,23,CPU,Wait for Cheap Window,DELAY,0,1,28.6,24.5,Wait 1h for cheapest window
STREAM,128,DE,0,CPU,Wait for Cheap Window,DELAY,1,1,18.3,20.2,Wait 1h for cheapest window
STREAM,128,DE,1,CPU,Execute Now (Cost-optimal),RUN,1,0,0.0,0.0,Currently in cheapest window
STREAM,128,DE,2,CPU,Execute Now (Cost-optimal),RUN,2,0,0.0,0.0,Currently in cheapest window
STREAM,128,DE,3,CPU,Execute Now (Cost-optimal),RUN,3,0,0.0,0.0,Currently in cheapest window
STREAM,128,DE,4,CPU,Execute Now (Cost-optimal),RUN,4,0,0.0,0.0,Currently in cheapest window
STREAM,128,DE,5,CPU,Execute Now (Cost-optimal),RUN,5,0,0.0,0.0,Currently in cheapest window
STREAM,128,DE,6,CPU,Execute Now (Cost-optimal),RUN,6,0,0.0,0.0,Currently in cheapest window
STREAM,128,DE,7,CPU,Wait for Green Window,DELAY,8,1,24.5,22.6,Wait 1h for greenest window
STREAM,128,DE,8,CPU,Execute Now (Carbon-optimal),RUN,8,0,0.0,0.0,Currently in greenest window
STREAM,128,DE,9,CPU,Execute Now (Carbon-optimal),RUN,9,0,0.0,0.0,Currently in greenest window
STREAM,128,DE,10,CPU,Execute Now (Carbon-optimal),RUN,10,0,0.0,0.0,Currently in greenest window
STREAM,128,DE,11,CPU,Execute Now (Carbon-optimal),RUN,11,0,0.0,0.0,Currently in greenest window
STREAM,128,DE,12,CPU,Execute Now (Carbon-optimal),RUN,12,0,0.0,0.0,Currently in greenest window
STREAM,128,DE,13,CPU,Execute Now (No Wait),RUN,13,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,128,DE,14,CPU,Execute Now (No Wait),RUN,14,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,128,DE,15,CPU,Execute Now (No Wait),RUN,15,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,128,DE,16,CPU,Execute Now (No Wait),RUN,16,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,128,DE,17,CPU,Wait for Cheap Window,DELAY,1,8,48.4,33.2,Wait 8h for cheapest window
STREAM,128,DE,18,CPU,Wait for Cheap Window,DELAY,1,7,41.4,33.9,Wait 7h for cheapest window
STREAM,128,DE,19,CPU,Wait for Cheap Window,DELAY,1,6,36.4,31.6,Wait 6h for cheapest window
STREAM,128,DE,20,CPU,Wait for Cheap Window,DELAY,1,5,44.7,39.8,Wait 5h for cheapest window
STREAM,128,DE,21,CPU,Wait for Cheap Window,DELAY,1,4,27.7,17.1,Wait 4h for cheapest window
STREAM,128,DE,22,CPU,Wait for Cheap Window,DELAY,1,3,22.4,17.1,Wait 3h for cheapest window
STREAM,128,DE,23,CPU,Wait for Cheap Window,DELAY,1,2,10.7,17.3,Wait 2h for cheapest window
STREAM,128,FR,0,CPU,Execute Now (Carbon-optimal),RUN,0,0,0.0,0.0,Currently in greenest window
STREAM,128,FR,1,CPU,Execute Now (Carbon-optimal),RUN,1,0,0.0,0.0,Currently in greenest window
STREAM,128,FR,2,CPU,Execute Now (Carbon-optimal),RUN,2,0,0.0,0.0,Currently in greenest window
STREAM,128,FR,3,CPU,Execute Now (Carbon-optimal),RUN,3,0,0.0,0.0,Currently in greenest window
STREAM,128,FR,4,CPU,Execute Now (Carbon-optimal),RUN,4,0,0.0,0.0,Currently in greenest window
STREAM,128,FR,5,CPU,Execute Now (Carbon-optimal),RUN,5,0,0.0,0.0,Currently in greenest window
STREAM,128,FR,6,CPU,Execute Now (Carbon-optimal),RUN,6,0,0.0,0.0,Currently in greenest window
STREAM,128,FR,7,CPU,Execute Now (Carbon-optimal),RUN,7,0,0.0,0.0,Currently in greenest window
STREAM,128,FR,8,CPU,Execute Now (Carbon-optimal),RUN,8,0,0.0,0.0,Currently in greenest window
STREAM,128,FR,9,CPU,Execute Now (Carbon-optimal),RUN,9,0,0.0,0.0,Currently in greenest window
STREAM,128,FR,10,CPU,Execute Now (Carbon-optimal),RUN,10,0,0.0,0.0,Currently in greenest window
STREAM,128,FR,11,CPU,Execute Now (Carbon-optimal),RUN,11,0,0.0,0.0,Currently in greenest window
STREAM,128,FR,12,CPU,Execute Now (Carbon-optimal),RUN,12,0,0.0,0.0,Currently in greenest window
STREAM,128,FR,13,CPU,Execute Now,RUN,13,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,128,FR,14,CPU,Execute Now,RUN,14,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,128,FR,15,CPU,Execute Now,RUN,15,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,128,FR,16,CPU,Execute Now (Carbon-optimal),RUN,16,0,0.0,0.0,Currently in greenest window
STREAM,128,FR,17,CPU,Execute Now (Carbon-optimal),RUN,17,0,0.0,0.0,Currently in greenest window
STREAM,128,FR,18,CPU,Execute Now (Carbon-optimal),RUN,18,0,0.0,0.0,Currently in greenest window
STREAM,128,FR,19,CPU,Execute Now (Carbon-optimal),RUN,19,0,0.0,0.0,Currently in greenest window
STREAM,128,FR,20,CPU,Execute Now (Carbon-optimal),RUN,20,0,0.0,0.0,Currently in greenest window
STREAM,128,FR,21,CPU,Execute Now (Carbon-optimal),RUN,21,0,0.0,0.0,Currently in greenest window
STREAM,128,FR,22,CPU,Execute Now (Carbon-optimal),RUN,22,0,0.0,0.0,Currently in greenest window
STREAM,128,FR,23,CPU,Execute Now (Carbon-optimal),RUN,23,0,0.0,0.0,Currently in greenest window
STREAM,128,PL,0,CPU,Execute Now,RUN,0,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,128,PL,1,CPU,Execute Now,RUN,1,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,128,PL,2,CPU,Execute Now,RUN,2,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,128,PL,3,CPU,Execute Now,RUN,3,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,128,PL,4,CPU,Execute Now,RUN,4,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,128,PL,5,CPU,Execute Now (No Wait),RUN,5,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,128,PL,6,CPU,Execute Now (No Wait),RUN,6,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,128,PL,7,CPU,Execute Now (No Wait),RUN,7,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,128,PL,8,CPU,Execute Now (No Wait),RUN,8,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,128,PL,9,CPU,Execute Now (No Wait),RUN,9,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,128,PL,10,CPU,Execute Now (No Wait),RUN,10,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,128,PL,11,CPU,Execute Now (No Wait),RUN,11,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,128,PL,12,CPU,Execute Now (No Wait),RUN,12,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,128,PL,13,CPU,Execute Now (No Wait),RUN,13,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,128,PL,14,CPU,Execute Now (No Wait),RUN,14,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,128,PL,15,CPU,Execute Now (No Wait),RUN,15,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,128,PL,16,CPU,Wait for Cheap Window,DELAY,0,8,33.6,30.4,Wait 8h for cheapest window
STREAM,128,PL,17,CPU,Wait for Cheap Window,DELAY,0,7,47.8,26.2,Wait 7h for cheapest window
STREAM,128,PL,18,CPU,Wait for Cheap Window,DELAY,0,6,20.1,27.7,Wait 6h for cheapest window
STREAM,128,PL,19,CPU,Wait for Cheap Window,DELAY,0,5,45.3,34.7,Wait 5h for cheapest window
STREAM,128,PL,20,CPU,Wait for Cheap Window,DELAY,0,4,12.2,15.5,Wait 4h for cheapest window
STREAM,128,PL,21,CPU,Wait for Cheap Window,DELAY,0,3,20.2,23.0,Wait 3h for cheapest window
STREAM,128,PL,22,CPU,Wait for Cheap Window,DELAY,0,2,21.1,24.8,Wait 2h for cheapest window
STREAM,128,PL,23,CPU,Wait for Cheap Window,DELAY,0,1,25.9,20.3,Wait 1h for cheapest window
STREAM,256,DE,0,CPU,Wait for Cheap Window,DELAY,1,1,22.8,21.5,Wait 1h for cheapest window
STREAM,256,DE,1,CPU,Execute Now (Cost-optimal),RUN,1,0,0.0,0.0,Currently in cheapest window
STREAM,256,DE,2,CPU,Execute Now (Cost-optimal),RUN,2,0,0.0,0.0,Currently in cheapest window
STREAM,256,DE,3,CPU,Execute Now (Cost-optimal),RUN,3,0,0.0,0.0,Currently in cheapest window
STREAM,256,DE,4,CPU,Execute Now (Cost-optimal),RUN,4,0,0.0,0.0,Currently in cheapest window
STREAM,256,DE,5,CPU,Execute Now (Cost-optimal),RUN,5,0,0.0,0.0,Currently in cheapest window
STREAM,256,DE,6,CPU,Execute Now (Cost-optimal),RUN,6,0,0.0,0.0,Currently in cheapest window
STREAM,256,DE,7,CPU,Wait for Green Window,DELAY,8,1,15.8,23.9,Wait 1h for greenest window
STREAM,256,DE,8,CPU,Execute Now (Carbon-optimal),RUN,8,0,0.0,0.0,Currently in greenest window
STREAM,256,DE,9,CPU,Execute Now (Carbon-optimal),RUN,9,0,0.0,0.0,Currently in greenest window
STREAM,256,DE,10,CPU,Execute Now (Carbon-optimal),RUN,10,0,0.0,0.0,Currently in greenest window
STREAM,256,DE,11,CPU,Execute Now (Carbon-optimal),RUN,11,0,0.0,0.0,Currently in greenest window
STREAM,256,DE,12,CPU,Execute Now (Carbon-optimal),RUN,12,0,0.0,0.0,Currently in greenest window
STREAM,256,DE,13,CPU,Execute Now (No Wait),RUN,13,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,256,DE,14,CPU,Execute Now (No Wait),RUN,14,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,256,DE,15,CPU,Execute Now (No Wait),RUN,15,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,256,DE,16,CPU,Execute Now (No Wait),RUN,16,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,256,DE,17,CPU,Wait for Cheap Window,DELAY,1,8,26.1,30.5,Wait 8h for cheapest window
STREAM,256,DE,18,CPU,Wait for Cheap Window,DELAY,1,7,45.0,28.2,Wait 7h for cheapest window
STREAM,256,DE,19,CPU,Wait for Cheap Window,DELAY,1,6,20.3,28.0,Wait 6h for cheapest window
STREAM,256,DE,20,CPU,Wait for Cheap Window,DELAY,1,5,37.2,30.2,Wait 5h for cheapest window
STREAM,256,DE,21,CPU,Wait for Cheap Window,DELAY,1,4,13.7,20.7,Wait 4h for cheapest window
STREAM,256,DE,22,CPU,Wait for Cheap Window,DELAY,1,3,19.3,22.6,Wait 3h for cheapest window
STREAM,256,DE,23,CPU,Wait for Cheap Window,DELAY,1,2,22.0,22.6,Wait 2h for cheapest window
STREAM,256,FR,0,CPU,Execute Now (Carbon-optimal),RUN,0,0,0.0,0.0,Currently in greenest window
STREAM,256,FR,1,CPU,Execute Now (Carbon-optimal),RUN,1,0,0.0,0.0,Currently in greenest window
STREAM,256,FR,2,CPU,Execute Now (Carbon-optimal),RUN,2,0,0.0,0.0,Currently in greenest window
STREAM,256,FR,3,CPU,Execute Now (Carbon-optimal),RUN,3,0,0.0,0.0,Currently in greenest window
STREAM,256,FR,4,CPU,Execute Now (Carbon-optimal),RUN,4,0,0.0,0.0,Currently in greenest window
STREAM,256,FR,5,CPU,Execute Now (Carbon-optimal),RUN,5,0,0.0,0.0,Currently in greenest window
STREAM,256,FR,6,CPU,Execute Now (Carbon-optimal),RUN,6,0,0.0,0.0,Currently in greenest window
STREAM,256,FR,7,CPU,Execute Now (Carbon-optimal),RUN,7,0,0.0,0.0,Currently in greenest window
STREAM,256,FR,8,CPU,Execute Now (Carbon-optimal),RUN,8,0,0.0,0.0,Currently in greenest window
STREAM,256,FR,9,CPU,Execute Now (Carbon-optimal),RUN,9,0,0.0,0.0,Currently in greenest window
STREAM,256,FR,10,CPU,Execute Now (Carbon-optimal),RUN,10,0,0.0,0.0,Currently in greenest window
STREAM,256,FR,11,CPU,Execute Now (Carbon-optimal),RUN,11,0,0.0,0.0,Currently in greenest window
STREAM,256,FR,12,CPU,Execute Now (Carbon-optimal),RUN,12,0,0.0,0.0,Currently in greenest window
STREAM,256,FR,13,CPU,Execute Now,RUN,13,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,256,FR,14,CPU,Execute Now,RUN,14,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,256,FR,15,CPU,Execute Now,RUN,15,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,256,FR,16,CPU,Execute Now (Carbon-optimal),RUN,16,0,0.0,0.0,Currently in greenest window
STREAM,256,FR,17,CPU,Execute Now (Carbon-optimal),RUN,17,0,0.0,0.0,Currently in greenest window
STREAM,256,FR,18,CPU,Execute Now (Carbon-optimal),RUN,18,0,0.0,0.0,Currently in greenest window
STREAM,256,FR,19,CPU,Execute Now (Carbon-optimal),RUN,19,0,0.0,0.0,Currently in greenest window
STREAM,256,FR,20,CPU,Execute Now (Carbon-optimal),RUN,20,0,0.0,0.0,Currently in greenest window
STREAM,256,FR,21,CPU,Execute Now (Carbon-optimal),RUN,21,0,0.0,0.0,Currently in greenest window
STREAM,256,FR,22,CPU,Execute Now (Carbon-optimal),RUN,22,0,0.0,0.0,Currently in greenest window
STREAM,256,FR,23,CPU,Execute Now (Carbon-optimal),RUN,23,0,0.0,0.0,Currently in greenest window
STREAM,256,PL,0,CPU,Execute Now,RUN,0,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,256,PL,1,CPU,Execute Now,RUN,1,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,256,PL,2,CPU,Execute Now,RUN,2,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,256,PL,3,CPU,Execute Now,RUN,3,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,256,PL,4,CPU,Execute Now,RUN,4,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,256,PL,5,CPU,Execute Now (No Wait),RUN,5,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,256,PL,6,CPU,Execute Now (No Wait),RUN,6,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,256,PL,7,CPU,Execute Now (No Wait),RUN,7,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,256,PL,8,CPU,Execute Now (No Wait),RUN,8,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,256,PL,9,CPU,Execute Now (No Wait),RUN,9,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,256,PL,10,CPU,Execute Now (No Wait),RUN,10,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,256,PL,11,CPU,Execute Now (No Wait),RUN,11,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,256,PL,12,CPU,Execute Now (No Wait),RUN,12,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,256,PL,13,CPU,Execute Now (No Wait),RUN,13,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,256,PL,14,CPU,Execute Now (No Wait),RUN,14,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,256,PL,15,CPU,Execute Now (No Wait),RUN,15,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,256,PL,16,CPU,Wait for Cheap Window,DELAY,0,8,48.0,31.6,Wait 8h for cheapest window
STREAM,256,PL,17,CPU,Wait for Cheap Window,DELAY,0,7,28.5,34.8,Wait 7h for cheapest window
STREAM,256,PL,18,CPU,Wait for Cheap Window,DELAY,0,6,33.2,38.2,Wait 6h for cheapest window
STREAM,256,PL,19,CPU,Wait for Cheap Window,DELAY,0,5,25.6,31.5,Wait 5h for cheapest window
STREAM,256,PL,20,CPU,Wait for Cheap Window,DELAY,0,4,26.6,24.7,Wait 4h for cheapest window
STREAM,256,PL,21,CPU,Wait for Cheap Window,DELAY,0,3,20.4,21.9,Wait 3h for cheapest window
STREAM,256,PL,22,CPU,Wait for Cheap Window,DELAY,0,2,25.1,22.2,Wait 2h for cheapest window
STREAM,256,PL,23,CPU,Wait for Cheap Window,DELAY,0,1,27.3,20.5,Wait 1h for cheapest window
STREAM,512,DE,0,CPU,Wait for Cheap Window,DELAY,1,1,10.9,20.7,Wait 1h for cheapest window
STREAM,512,DE,1,CPU,Execute Now (Cost-optimal),RUN,1,0,0.0,0.0,Currently in cheapest window
STREAM,512,DE,2,CPU,Execute Now (Cost-optimal),RUN,2,0,0.0,0.0,Currently in cheapest window
STREAM,512,DE,3,CPU,Execute Now (Cost-optimal),RUN,3,0,0.0,0.0,Currently in cheapest window
STREAM,512,DE,4,CPU,Execute Now (Cost-optimal),RUN,4,0,0.0,0.0,Currently in cheapest window
STREAM,512,DE,5,CPU,Execute Now (Cost-optimal),RUN,5,0,0.0,0.0,Currently in cheapest window
STREAM,512,DE,6,CPU,Execute Now (Cost-optimal),RUN,6,0,0.0,0.0,Currently in cheapest window
STREAM,512,DE,7,CPU,Wait for Green Window,DELAY,8,1,12.8,20.1,Wait 1h for greenest window
STREAM,512,DE,8,CPU,Execute Now (Carbon-optimal),RUN,8,0,0.0,0.0,Currently in greenest window
STREAM,512,DE,9,CPU,Execute Now (Carbon-optimal),RUN,9,0,0.0,0.0,Currently in greenest window
STREAM,512,DE,10,CPU,Execute Now (Carbon-optimal),RUN,10,0,0.0,0.0,Currently in greenest window
STREAM,512,DE,11,CPU,Execute Now (Carbon-optimal),RUN,11,0,0.0,0.0,Currently in greenest window
STREAM,512,DE,12,CPU,Execute Now (Carbon-optimal),RUN,12,0,0.0,0.0,Currently in greenest window
STREAM,512,DE,13,CPU,Execute Now (No Wait),RUN,13,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,512,DE,14,CPU,Execute Now (No Wait),RUN,14,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,512,DE,15,CPU,Execute Now (No Wait),RUN,15,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,512,DE,16,CPU,Execute Now (No Wait),RUN,16,0,0.0,0.0,Optimal window too far (>8h delay)
STREAM,512,DE,17,CPU,Wait for Cheap Window,DELAY,1,8,22.1,30.3,Wait 8h for cheapest window
STREAM,512,DE,18,CPU,Wait for Cheap Window,DELAY,1,7,43.3,36.0,Wait 7h for cheapest window
STREAM,512,DE,19,CPU,Wait for Cheap Window,DELAY,1,6,48.6,35.1,Wait 6h for cheapest window
STREAM,512,DE,20,CPU,Wait for Cheap Window,DELAY,1,5,41.9,28.0,Wait 5h for cheapest window
STREAM,512,DE,21,CPU,Wait for Cheap Window,DELAY,1,4,10.2,21.7,Wait 4h for cheapest window
STREAM,512,DE,22,CPU,Wait for Cheap Window,DELAY,1,3,12.8,24.0,Wait 3h for cheapest window
STREAM,512,DE,23,CPU,Wait for Cheap Window,DELAY,1,2,24.1,22.6,Wait 2h for cheapest window
STREAM,512,FR,0,CPU,Execute Now (Carbon-optimal),RUN,0,0,0.0,0.0,Currently in greenest window
STREAM,512,FR,1,CPU,Execute Now (Carbon-optimal),RUN,1,0,0.0,0.0,Currently in greenest window
STREAM,512,FR,2,CPU,Execute Now (Carbon-optimal),RUN,2,0,0.0,0.0,Currently in greenest window
STREAM,512,FR,3,CPU,Execute Now (Carbon-optimal),RUN,3,0,0.0,0.0,Currently in greenest window
STREAM,512,FR,4,CPU,Execute Now (Carbon-optimal),RUN,4,0,0.0,0.0,Currently in greenest window
STREAM,512,FR,5,CPU,Execute Now (Carbon-optimal),RUN,5,0,0.0,0.0,Currently in greenest window
STREAM,512,FR,6,CPU,Execute Now (Carbon-optimal),RUN,6,0,0.0,0.0,Currently in greenest window
STREAM,512,FR,7,CPU,Execute Now (Carbon-optimal),RUN,7,0,0.0,0.0,Currently in greenest window
STREAM,512,FR,8,CPU,Execute Now (Carbon-optimal),RUN,8,0,0.0,0.0,Currently in greenest window
STREAM,512,FR,9,CPU,Execute Now (Carbon-optimal),RUN,9,0,0.0,0.0,Currently in greenest window
STREAM,512,FR,10,CPU,Execute Now (Carbon-optimal),RUN,10,0,0.0,0.0,Currently in greenest window
STREAM,512,FR,11,CPU,Execute Now (Carbon-optimal),RUN,11,0,0.0,0.0,Currently in greenest window
STREAM,512,FR,12,CPU,Execute Now (Carbon-optimal),RUN,12,0,0.0,0.0,Currently in greenest window
STREAM,512,FR,13,CPU,Execute Now,RUN,13,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,512,FR,14,CPU,Execute Now,RUN,14,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,512,FR,15,CPU,Execute Now,RUN,15,0,0.0,0.0,Currently in optimal window (cheap + green)
STREAM,512,FR,16,CPU,Execute Now (Carbon-optimal),RUN,16,0,0.0,0.0,Currently in greenest window
STREAM,512,FR,17,CPU,Execute Now (Carbon-optimal),RUN,17,0,0.0,0.0,Currently in greenest window
