ts,de_ci_lifecycle_g_per_kwh,fr_ci_lifecycle_g_per_kwh,pl_ci_lifecycle_g_per_kwh
2024-04-15 02:00:00+00:00,323.74,20.17,807.79
2024-04-15 03:00:00+00:00,332.67,20.07,814.44
2024-04-15 04:00:00+00:00,338.67,20.05,836.71
2024-04-15 05:00:00+00:00,331.35,19.61,879.04
2024-04-15 06:00:00+00:00,313.85,20.19,840.09
2024-04-15 07:00:00+00:00,277.24,21.65,730.75
2024-04-15 08:00:00+00:00,227.64,21.77,675.8
2024-04-15 09:00:00+00:00,177.46,20.13,642.71
2024-04-15 10:00:00+00:00,151.81,21.72,633.17
2024-04-15 11:00:00+00:00,147.86,22.37,655.03
2024-04-15 12:00:00+00:00,144.67,22.46,644.63
2024-04-15 13:00:00+00:00,149.7,22.35,660.3
2024-04-15 14:00:00+00:00,162.77,20.97,720.25
2024-04-15 15:00:00+00:00,192.98,21.94,786.41
2024-04-15 16:00:00+00:00,228.48,20.87,853.6
2024-04-15 17:00:00+00:00,242.4,21.39,880.31
2024-04-15 18:00:00+00:00,234.96,19.72,852.92
2024-04-15 19:00:00+00:00,215.14,18.07,806.67
2024-04-15 20:00:00+00:00,201.51,19.4,761.99
2024-04-15 21:00:00+00:00,190.61,22.09,726.68
2024-04-15 22:00:00+00:00,177.52,21.97,707.71
2024-04-15 23:00:00+00:00,171.11,21.89,726.07
2024-04-16 00:00:00+00:00,171.38,21.85,731.15
2024-04-16 01:00:00+00:00,175.75,22.49,709.22
2024-04-16 02:00:00+00:00,185.09,22.09,670.06
2024-04-16 03:00:00+00:00,222.44,21.9,659.85
2024-04-16 04:00:00+00:00,241.86,21.41,649.39
2024-04-16 05:00:00+00:00,237.77,21.66,633.52
2024-04-16 06:00:00+00:00,219.04,21.43,598.61
2024-04-16 07:00:00+00:00,209.96,21.37,537.44
2024-04-16 08:00:00+00:00,198.69,22.93,526.51
2024-04-16 09:00:00+00:00,186.86,23.08,511.71
2024-04-16 10:00:00+00:00,186.22,23.12,491.74
2024-04-16 11:00:00+00:00,187.89,23.49,480.56
2024-04-16 12:00:00+00:00,180.42,24.37,469.4
2024-04-16 13:00:00+00:00,182.91,22.8,503.6
2024-04-16 14:00:00+00:00,233.35,22.4,570.39
2024-04-16 15:00:00+00:00,271.4,21.93,642.76
2024-04-16 16:00:00+00:00,335.05,21.32,725.31
2024-04-16 17:00:00+00:00,368.0,20.81,795.94
2024-04-16 18:00:00+00:00,381.56,20.64,804.34
2024-04-16 19:00:00+00:00,404.73,20.21,785.86
2024-04-16 20:00:00+00:00,421.51,20.67,757.53
2024-04-16 21:00:00+00:00,429.83,20.52,787.37
2024-04-16 22:00:00+00:00,430.32,19.83,797.96
2024-04-16 23:00:00+00:00,427.07,19.5,822.39
2024-04-17 00:00:00+00:00,423.27,19.85,845.68
2024-04-17 01:00:00+00:00,418.03,20.13,856.78
2024-04-17 02:00:00+00:00,426.54,20.19,833.5
2024-04-17 03:00:00+00:00,464.9,20.12,860.42
2024-04-17 04:00:00+00:00,481.47,20.69,875.1
2024-04-17 05:00:00+00:00,471.02,20.75,856.78
2024-04-17 06:00:00+00:00,458.25,21.27,813.47
2024-04-17 07:00:00+00:00,425.82,21.43,754.37
2024-04-17 08:00:00+00:00,383.36,20.79,735.01
2024-04-17 09:00:00+00:00,342.92,20.42,727.86
2024-04-17 10:00:00+00:00,306.63,20.64,714.24
2024-04-17 11:00:00+00:00,293.4,20.42,713.23
2024-04-17 12:00:00+00:00,288.95,20.66,716.68
2024-04-17 13:00:00+00:00,309.47,20.82,752.53
2024-04-17 14:00:00+00:00,350.82,20.83,765.45
2024-04-17 15:00:00+00:00,416.83,20.34,790.01
2024-04-17 16:00:00+00:00,475.66,19.85,855.52
2024-04-17 17:00:00+00:00,491.66,29.84,929.73
2024-04-17 18:00:00+00:00,503.8,35.95,938.78
2024-04-17 19:00:00+00:00,515.36,35.98,923.69
2024-04-17 20:00:00+00:00,534.32,33.76,909.08
2024-04-17 21:00:00+00:00,545.85,33.52,911.83
2024-04-17 22:00:00+00:00,540.92,26.95,918.79
2024-04-17 23:00:00+00:00,551.53,19.82,912.33
2024-04-18 00:00:00+00:00,541.61,19.9,930.01
2024-04-18 01:00:00+00:00,538.44,20.07,917.05
2024-04-18 02:00:00+00:00,544.17,20.95,908.88
2024-04-18 03:00:00+00:00,552.67,22.41,912.96
2024-04-18 04:00:00+00:00,532.15,23.3,907.34
2024-04-18 05:00:00+00:00,491.96,26.13,876.15
2024-04-18 06:00:00+00:00,465.73,27.7,803.32
2024-04-18 07:00:00+00:00,434.98,27.47,734.83
2024-04-18 08:00:00+00:00,376.32,24.97,688.41
2024-04-18 09:00:00+00:00,335.02,24.65,668.71
2024-04-18 10:00:00+00:00,312.22,24.84,654.73
2024-04-18 11:00:00+00:00,281.4,25.08,646.38
2024-04-18 12:00:00+00:00,276.46,25.43,636.5
2024-04-18 13:00:00+00:00,262.31,23.64,631.58
2024-04-18 14:00:00+00:00,261.72,24.13,643.99
2024-04-18 15:00:00+00:00,293.07,23.89,718.03
2024-04-18 16:00:00+00:00,370.04,23.16,820.04
2024-04-18 17:00:00+00:00,414.39,22.68,880.29
2024-04-18 18:00:00+00:00,425.01,23.18,879.65
2024-04-18 19:00:00+00:00,421.56,22.65,845.02
2024-04-18 20:00:00+00:00,404.29,20.83,795.46
2024-04-18 21:00:00+00:00,357.93,19.85,800.89
2024-04-18 22:00:00+00:00,323.27,19.13,805.8
2024-04-18 23:00:00+00:00,272.86,19.06,800.73
2024-04-19 00:00:00+00:00,255.61,20.1,793.04
2024-04-19 01:00:00+00:00,241.24,20.6,766.51
2024-04-19 02:00:00+00:00,234.85,19.69,751.13
2024-04-19 03:00:00+00:00,236.57,19.46,761.66
2024-04-19 04:00:00+00:00,234.62,19.58,763.73
2024-04-19 05:00:00+00:00,238.23,19.44,733.39
2024-04-19 06:00:00+00:00,228.18,19.82,669.18
2024-04-19 07:00:00+00:00,211.9,20.12,641.78
2024-04-19 08:00:00+00:00,197.1,20.01,602.78
2024-04-19 09:00:00+00:00,186.74,21.28,598.57
2024-04-19 10:00:00+00:00,180.32,22.36,588.67
2024-04-19 11:00:00+00:00,178.63,20.91,589.52
2024-04-19 12:00:00+00:00,177.77,20.74,604.66
2024-04-19 13:00:00+00:00,182.18,21.45,657.57
2024-04-19 14:00:00+00:00,189.09,21.95,693.27
2024-04-19 15:00:00+00:00,201.41,21.23,745.26
2024-04-19 16:00:00+00:00,213.11,20.69,807.79
2024-04-19 17:00:00+00:00,219.22,18.99,854.85
2024-04-19 18:00:00+00:00,224.17,16.76,863.36
2024-04-19 19:00:00+00:00,221.09,16.39,852.29
2024-04-19 20:00:00+00:00,220.08,16.33,821.81
2024-04-19 21:00:00+00:00,215.94,18.06,825.03
2024-04-19 22:00:00+00:00,214.3,17.16,815.86
2024-04-19 23:00:00+00:00,215.62,16.72,798.56
2024-04-20 00:00:00+00:00,212.67,17.62,785.81
2024-04-20 01:00:00+00:00,216.18,18.15,779.63
2024-04-20 02:00:00+00:00,225.02,18.6,774.06
2024-04-20 03:00:00+00:00,230.71,19.04,770.24
2024-04-20 04:00:00+00:00,236.74,18.83,759.76
2024-04-20 05:00:00+00:00,239.35,19.51,739.47
2024-04-20 06:00:00+00:00,237.5,19.94,679.28
2024-04-20 07:00:00+00:00,221.04,20.18,629.61
2024-04-20 08:00:00+00:00,207.4,20.82,606.27
2024-04-20 09:00:00+00:00,196.71,21.71,591.1
2024-04-20 10:00:00+00:00,193.76,22.16,580.47
2024-04-20 11:00:00+00:00,190.45,22.1,577.61
2024-04-20 12:00:00+00:00,189.43,21.11,597.16
2024-04-20 13:00:00+00:00,189.7,22.35,631.75
2024-04-20 14:00:00+00:00,198.84,22.45,680.92
2024-04-20 15:00:00+00:00,219.37,22.38,731.83
2024-04-20 16:00:00+00:00,268.75,21.22,791.79
2024-04-20 17:00:00+00:00,336.37,19.93,843.21
2024-04-20 18:00:00+00:00,352.63,20.07,866.39
2024-04-20 19:00:00+00:00,360.39,19.99,883.0
2024-04-20 20:00:00+00:00,368.0,19.92,874.25
2024-04-20 21:00:00+00:00,372.87,19.82,847.85
2024-04-20 22:00:00+00:00,370.34,19.88,843.64
2024-04-20 23:00:00+00:00,360.32,19.84,804.22
2024-04-21 00:00:00+00:00,328.67,20.26,807.25
2024-04-21 01:00:00+00:00,325.84,20.71,806.53
2024-04-21 02:00:00+00:00,322.34,20.92,802.49
2024-04-21 03:00:00+00:00,311.1,20.87,790.69
2024-04-21 04:00:00+00:00,309.27,20.7,748.04
2024-04-21 05:00:00+00:00,297.47,21.03,715.64
2024-04-21 06:00:00+00:00,274.71,21.76,659.62
2024-04-21 07:00:00+00:00,228.83,22.16,586.63
2024-04-21 08:00:00+00:00,194.36,21.77,553.08
2024-04-21 09:00:00+00:00,183.32,23.35,549.85
2024-04-21 10:00:00+00:00,178.78,23.52,550.96
2024-04-21 11:00:00+00:00,183.75,23.46,535.49
2024-04-21 12:00:00+00:00,188.79,22.55,532.03
2024-04-21 13:00:00+00:00,194.19,21.8,550.05
2024-04-21 14:00:00+00:00,198.3,22.51,563.79
2024-04-21 15:00:00+00:00,225.76,22.45,625.42
2024-04-21 16:00:00+00:00,291.05,21.23,663.01
2024-04-21 17:00:00+00:00,346.51,19.68,746.83
2024-04-21 18:00:00+00:00,360.72,19.7,788.25
2024-04-21 19:00:00+00:00,375.82,19.25,803.39
2024-04-21 20:00:00+00:00,390.29,18.9,801.43
2024-04-21 21:00:00+00:00,392.66,18.9,796.39
2024-04-21 22:00:00+00:00,396.48,19.45,794.12
2024-04-21 23:00:00+00:00,406.66,19.98,799.65
2024-04-22 00:00:00+00:00,414.94,20.2,804.96
2024-04-22 01:00:00+00:00,421.46,20.69,812.82
2024-04-22 02:00:00+00:00,440.97,21.23,820.54
2024-04-22 03:00:00+00:00,458.85,22.39,826.88
2024-04-22 04:00:00+00:00,451.4,23.69,826.35
2024-04-22 05:00:00+00:00,422.89,25.32,830.81
2024-04-22 06:00:00+00:00,397.84,26.41,787.74
2024-04-22 07:00:00+00:00,359.29,26.23,741.91
2024-04-22 08:00:00+00:00,308.3,21.77,711.53
2024-04-22 09:00:00+00:00,283.07,19.81,711.91
2024-04-22 10:00:00+00:00,287.24,22.42,724.25
2024-04-22 11:00:00+00:00,289.99,26.87,741.57
2024-04-22 12:00:00+00:00,294.02,26.89,749.38
2024-04-22 13:00:00+00:00,312.86,21.34,768.53
2024-04-22 14:00:00+00:00,349.12,19.44,796.98
2024-04-22 15:00:00+00:00,393.78,19.76,831.42
2024-04-22 16:00:00+00:00,435.24,23.28,879.88
2024-04-22 17:00:00+00:00,470.18,26.4,952.49
2024-04-22 18:00:00+00:00,491.8,29.58,984.99
2024-04-22 19:00:00+00:00,503.64,31.26,950.39
2024-04-22 20:00:00+00:00,519.49,29.89,936.48
2024-04-22 21:00:00+00:00,530.99,28.41,934.56
2024-04-22 22:00:00+00:00,541.71,26.87,933.82
2024-04-22 23:00:00+00:00,537.98,21.24,937.75
2024-04-23 00:00:00+00:00,527.8,19.34,935.49
2024-04-23 01:00:00+00:00,519.91,21.07,928.99
2024-04-23 02:00:00+00:00,513.59,23.59,923.36
2024-04-23 03:00:00+00:00,510.85,26.83,932.14
2024-04-23 04:00:00+00:00,483.33,39.02,916.04
2024-04-23 05:00:00+00:00,452.57,43.38,853.68
2024-04-23 06:00:00+00:00,420.07,44.94,783.48
2024-04-23 07:00:00+00:00,370.82,42.74,702.74
2024-04-23 08:00:00+00:00,301.85,34.44,646.25
2024-04-23 09:00:00+00:00,265.17,27.06,652.14
2024-04-23 10:00:00+00:00,264.19,23.49,648.92
2024-04-23 11:00:00+00:00,258.8,22.96,638.17
2024-04-23 12:00:00+00:00,269.33,22.89,628.67
2024-04-23 13:00:00+00:00,293.81,22.53,658.95
2024-04-23 14:00:00+00:00,315.43,23.54,726.36
2024-04-23 15:00:00+00:00,357.95,22.91,804.4
2024-04-23 16:00:00+00:00,387.61,26.82,871.29
2024-04-23 17:00:00+00:00,409.67,34.75,927.21
2024-04-23 18:00:00+00:00,422.04,36.36,932.38
2024-04-23 19:00:00+00:00,426.01,37.56,895.81
2024-04-23 20:00:00+00:00,437.27,36.04,853.77
2024-04-23 21:00:00+00:00,429.88,35.46,842.77
2024-04-23 22:00:00+00:00,420.02,31.47,849.59
2024-04-23 23:00:00+00:00,404.33,22.92,836.78
2024-04-24 00:00:00+00:00,404.31,23.42,835.81
2024-04-24 01:00:00+00:00,400.57,23.12,848.18
2024-04-24 02:00:00+00:00,401.07,22.23,863.23
2024-04-24 03:00:00+00:00,417.22,24.98,874.0
2024-04-24 04:00:00+00:00,423.08,28.5,865.32
2024-04-24 05:00:00+00:00,406.79,34.79,849.46
2024-04-24 06:00:00+00:00,383.09,36.55,818.19
2024-04-24 07:00:00+00:00,352.59,38.65,757.2
2024-04-24 08:00:00+00:00,313.48,33.94,702.86
2024-04-24 09:00:00+00:00,302.74,28.56,691.79
2024-04-24 10:00:00+00:00,293.32,27.64,694.08
2024-04-24 11:00:00+00:00,273.62,22.27,694.05
2024-04-24 12:00:00+00:00,266.39,20.33,718.94
2024-04-24 13:00:00+00:00,275.14,20.57,748.37
2024-04-24 14:00:00+00:00,291.09,19.14,772.21
2024-04-24 15:00:00+00:00,354.34,18.67,815.26
2024-04-24 16:00:00+00:00,403.34,25.37,861.14
2024-04-24 17:00:00+00:00,434.06,47.14,891.82
2024-04-24 18:00:00+00:00,451.11,44.45,911.36
2024-04-24 19:00:00+00:00,455.91,38.54,905.18
2024-04-24 20:00:00+00:00,469.54,37.81,893.5
2024-04-24 21:00:00+00:00,474.13,37.58,901.88
2024-04-24 22:00:00+00:00,484.51,36.16,900.32
2024-04-24 23:00:00+00:00,484.22,33.57,917.08
2024-04-25 00:00:00+00:00,474.08,28.05,904.92
2024-04-25 01:00:00+00:00,468.2,28.1,907.24
2024-04-25 02:00:00+00:00,469.03,29.33,907.52
2024-04-25 03:00:00+00:00,477.1,31.66,915.29
2024-04-25 04:00:00+00:00,471.99,38.12,913.92
2024-04-25 05:00:00+00:00,448.96,46.34,879.97
2024-04-25 06:00:00+00:00,420.27,48.34,796.9
2024-04-25 07:00:00+00:00,396.96,44.98,723.07
2024-04-25 08:00:00+00:00,343.56,42.86,695.16
2024-04-25 09:00:00+00:00,306.55,29.24,666.37
2024-04-25 10:00:00+00:00,286.09,26.56,649.93
2024-04-25 11:00:00+00:00,278.75,26.43,632.45
2024-04-25 12:00:00+00:00,274.58,24.83,633.11
2024-04-25 13:00:00+00:00,286.91,22.81,640.66
2024-04-25 14:00:00+00:00,315.08,22.53,665.02
2024-04-25 15:00:00+00:00,376.63,23.38,724.91
2024-04-25 16:00:00+00:00,429.51,30.39,819.32
2024-04-25 17:00:00+00:00,464.17,35.49,907.11
2024-04-25 18:00:00+00:00,482.85,40.59,930.2
2024-04-25 19:00:00+00:00,478.06,39.23,889.71
2024-04-25 20:00:00+00:00,466.41,39.4,851.61
2024-04-25 21:00:00+00:00,429.03,42.68,829.17
2024-04-25 22:00:00+00:00,417.06,41.08,814.69
2024-04-25 23:00:00+00:00,398.23,35.76,802.18
2024-04-26 00:00:00+00:00,389.47,37.48,811.11
2024-04-26 01:00:00+00:00,390.42,37.07,812.81
2024-04-26 02:00:00+00:00,406.36,38.94,817.24
2024-04-26 03:00:00+00:00,426.93,38.92,841.61
2024-04-26 04:00:00+00:00,413.24,39.41,814.69
2024-04-26 05:00:00+00:00,392.01,39.1,773.43
2024-04-26 06:00:00+00:00,386.49,38.28,711.82
2024-04-26 07:00:00+00:00,338.7,39.48,612.38
2024-04-26 08:00:00+00:00,309.65,31.99,529.78
2024-04-26 09:00:00+00:00,278.01,26.08,560.97
2024-04-26 10:00:00+00:00,274.37,25.44,591.95
2024-04-26 11:00:00+00:00,281.6,24.66,629.66
2024-04-26 12:00:00+00:00,281.86,24.3,647.29
2024-04-26 13:00:00+00:00,282.22,24.83,647.12
2024-04-26 14:00:00+00:00,304.78,25.05,683.86
2024-04-26 15:00:00+00:00,358.37,25.27,706.81
2024-04-26 16:00:00+00:00,426.2,33.98,804.24
2024-04-26 17:00:00+00:00,464.9,40.4,878.23
2024-04-26 18:00:00+00:00,481.92,41.91,876.1
2024-04-26 19:00:00+00:00,487.11,40.73,824.07
2024-04-26 20:00:00+00:00,495.45,41.75,775.14
2024-04-26 21:00:00+00:00,502.24,41.64,739.51
2024-04-26 22:00:00+00:00,487.44,40.05,739.99
2024-04-26 23:00:00+00:00,467.82,37.51,738.25
2024-04-27 00:00:00+00:00,456.34,34.48,743.56
2024-04-27 01:00:00+00:00,444.23,25.07,762.34
2024-04-27 02:00:00+00:00,424.8,23.39,771.84
2024-04-27 03:00:00+00:00,415.09,23.1,775.31
2024-04-27 04:00:00+00:00,397.58,23.25,753.23
2024-04-27 05:00:00+00:00,329.28,23.22,688.85
2024-04-27 06:00:00+00:00,264.72,23.45,661.61
2024-04-27 07:00:00+00:00,231.48,22.35,561.65
2024-04-27 08:00:00+00:00,188.01,20.77,464.67
2024-04-27 09:00:00+00:00,161.08,23.14,434.25
2024-04-27 10:00:00+00:00,153.26,29.94,450.6
2024-04-27 11:00:00+00:00,151.27,30.29,489.96
2024-04-27 12:00:00+00:00,151.77,29.96,497.3
2024-04-27 13:00:00+00:00,156.04,24.8,547.44
2024-04-27 14:00:00+00:00,163.99,22.31,610.49
2024-04-27 15:00:00+00:00,189.37,21.36,701.08
2024-04-27 16:00:00+00:00,276.98,23.7,783.25
2024-04-27 17:00:00+00:00,318.27,34.05,835.64
2024-04-27 18:00:00+00:00,320.94,37.11,828.04
2024-04-27 19:00:00+00:00,313.43,29.18,784.47
2024-04-27 20:00:00+00:00,295.41,19.05,696.66
2024-04-27 21:00:00+00:00,265.16,18.09,616.46
2024-04-27 22:00:00+00:00,224.27,16.75,602.01
2024-04-27 23:00:00+00:00,223.44,16.34,615.74
2024-04-28 00:00:00+00:00,212.04,16.51,610.67
2024-04-28 01:00:00+00:00,194.12,16.78,620.52
2024-04-28 02:00:00+00:00,193.38,17.08,626.61
2024-04-28 03:00:00+00:00,198.94,17.25,620.29
2024-04-28 04:00:00+00:00,191.33,17.35,571.5
2024-04-28 05:00:00+00:00,173.3,17.63,555.36
2024-04-28 06:00:00+00:00,170.36,20.22,570.33
2024-04-28 07:00:00+00:00,164.18,27.87,525.55
2024-04-28 08:00:00+00:00,153.32,29.82,433.01
2024-04-28 09:00:00+00:00,147.74,31.74,398.51
2024-04-28 10:00:00+00:00,144.4,31.5,399.29
2024-04-28 11:00:00+00:00,145.51,32.51,449.7
2024-04-28 12:00:00+00:00,146.96,32.79,477.03
2024-04-28 13:00:00+00:00,147.04,31.11,514.73
2024-04-28 14:00:00+00:00,149.03,25.54,485.37
2024-04-28 15:00:00+00:00,155.41,21.08,511.07
2024-04-28 16:00:00+00:00,183.52,21.33,615.18
2024-04-28 17:00:00+00:00,232.62,21.05,675.79
2024-04-28 18:00:00+00:00,253.39,20.98,663.58
2024-04-28 19:00:00+00:00,261.7,19.74,621.73
2024-04-28 20:00:00+00:00,267.71,21.14,598.9
2024-04-28 21:00:00+00:00,276.49,21.96,577.55
2024-04-28 22:00:00+00:00,284.42,22.83,588.08
2024-04-28 23:00:00+00:00,296.03,22.52,602.56
2024-04-29 00:00:00+00:00,294.78,24.11,627.21
2024-04-29 01:00:00+00:00,287.94,24.01,663.27
2024-04-29 02:00:00+00:00,312.56,22.12,693.18
2024-04-29 03:00:00+00:00,336.74,21.04,717.51
2024-04-29 04:00:00+00:00,334.68,22.78,750.87
2024-04-29 05:00:00+00:00,330.67,25.5,742.16
2024-04-29 06:00:00+00:00,311.61,27.38,665.34
2024-04-29 07:00:00+00:00,271.91,26.76,550.45
2024-04-29 08:00:00+00:00,214.4,28.32,478.13
2024-04-29 09:00:00+00:00,184.41,26.37,501.14
2024-04-29 10:00:00+00:00,176.62,24.37,512.65
2024-04-29 11:00:00+00:00,176.43,23.37,515.47
2024-04-29 12:00:00+00:00,182.32,23.03,538.72
2024-04-29 13:00:00+00:00,190.92,21.26,551.51
2024-04-29 14:00:00+00:00,216.48,21.86,589.9
2024-04-29 15:00:00+00:00,285.7,22.9,669.29
2024-04-29 16:00:00+00:00,353.11,23.54,761.52
2024-04-29 17:00:00+00:00,384.52,24.95,847.3
2024-04-29 18:00:00+00:00,390.72,21.43,828.54
2024-04-29 19:00:00+00:00,377.84,19.67,779.28
2024-04-29 20:00:00+00:00,349.57,19.33,723.31
2024-04-29 21:00:00+00:00,318.02,20.69,669.86
2024-04-29 22:00:00+00:00,311.89,20.32,688.01
2024-04-29 23:00:00+00:00,303.0,19.39,690.06
2024-04-30 00:00:00+00:00,304.95,18.97,700.39
2024-04-30 01:00:00+00:00,319.69,20.57,705.49
2024-04-30 02:00:00+00:00,324.19,21.08,691.42
2024-04-30 03:00:00+00:00,316.35,20.47,679.69
2024-04-30 04:00:00+00:00,304.82,19.84,688.33
2024-04-30 05:00:00+00:00,290.87,21.42,649.12
2024-04-30 06:00:00+00:00,273.79,22.93,593.84
2024-04-30 07:00:00+00:00,235.63,23.87,492.86
2024-04-30 08:00:00+00:00,193.46,22.76,469.28
2024-04-30 09:00:00+00:00,179.4,19.74,465.68
2024-04-30 10:00:00+00:00,170.89,18.47,455.63
2024-04-30 11:00:00+00:00,168.0,18.63,438.01
2024-04-30 12:00:00+00:00,168.23,18.72,429.94
2024-04-30 13:00:00+00:00,164.8,18.83,446.42
2024-04-30 14:00:00+00:00,175.27,20.44,498.12
2024-04-30 15:00:00+00:00,226.59,21.08,549.75
2024-04-30 16:00:00+00:00,290.36,20.36,659.33
2024-04-30 17:00:00+00:00,328.38,19.83,745.23
2024-04-30 18:00:00+00:00,328.62,17.92,744.58
2024-04-30 19:00:00+00:00,315.33,16.86,687.36
2024-04-30 20:00:00+00:00,295.83,18.6,632.08
2024-04-30 21:00:00+00:00,276.53,20.07,611.49
2024-04-30 22:00:00+00:00,258.45,20.39,577.75
2024-04-30 23:00:00+00:00,260.49,20.05,602.15
2024-05-01 00:00:00+00:00,270.93,20.74,639.13
2024-05-01 01:00:00+00:00,263.56,19.78,663.47
2024-05-01 02:00:00+00:00,249.83,18.01,663.66
2024-05-01 03:00:00+00:00,244.98,18.46,644.51
2024-05-01 04:00:00+00:00,241.52,19.36,588.31
2024-05-01 05:00:00+00:00,197.04,20.31,541.46
2024-05-01 06:00:00+00:00,181.35,21.68,543.91
2024-05-01 07:00:00+00:00,160.05,23.22,509.67
2024-05-01 08:00:00+00:00,151.73,32.63,477.83
2024-05-01 09:00:00+00:00,135.98,33.77,415.24
2024-05-01 10:00:00+00:00,133.41,34.78,427.42
2024-05-01 11:00:00+00:00,132.91,35.31,436.29
2024-05-01 12:00:00+00:00,134.8,36.47,442.94
2024-05-01 13:00:00+00:00,137.24,34.67,458.96
2024-05-01 14:00:00+00:00,136.3,30.82,450.59
2024-05-01 15:00:00+00:00,140.87,23.72,499.04
2024-05-01 16:00:00+00:00,154.21,21.68,556.89
2024-05-01 17:00:00+00:00,177.66,20.36,587.4
2024-05-01 18:00:00+00:00,190.84,20.02,598.34
2024-05-01 19:00:00+00:00,180.54,17.95,574.43
2024-05-01 20:00:00+00:00,183.11,17.12,556.61
2024-05-01 21:00:00+00:00,177.2,18.44,540.16
2024-05-01 22:00:00+00:00,177.03,17.87,531.41
2024-05-01 23:00:00+00:00,182.15,17.49,541.97
2024-05-02 00:00:00+00:00,182.71,19.05,550.44
2024-05-02 01:00:00+00:00,185.54,18.98,573.43
2024-05-02 02:00:00+00:00,186.79,18.67,588.26
2024-05-02 03:00:00+00:00,194.23,18.97,577.97
2024-05-02 04:00:00+00:00,199.55,18.54,536.92
2024-05-02 05:00:00+00:00,195.41,18.17,506.34
2024-05-02 06:00:00+00:00,193.14,19.52,489.06
2024-05-02 07:00:00+00:00,161.78,19.84,459.91
2024-05-02 08:00:00+00:00,143.91,19.73,412.11
2024-05-02 09:00:00+00:00,137.18,20.22,394.41
2024-05-02 10:00:00+00:00,137.23,21.75,394.06
2024-05-02 11:00:00+00:00,141.45,21.32,383.82
2024-05-02 12:00:00+00:00,145.48,20.9,412.72
2024-05-02 13:00:00+00:00,149.1,20.84,428.91
2024-05-02 14:00:00+00:00,161.42,21.19,446.03
2024-05-02 15:00:00+00:00,180.09,19.46,498.55
2024-05-02 16:00:00+00:00,205.02,18.51,584.24
2024-05-02 17:00:00+00:00,235.59,17.61,681.52
2024-05-02 18:00:00+00:00,242.96,17.16,717.78
2024-05-02 19:00:00+00:00,242.02,16.87,688.53
2024-05-02 20:00:00+00:00,232.01,16.77,629.21
2024-05-02 21:00:00+00:00,222.74,16.84,593.14
2024-05-02 22:00:00+00:00,231.09,16.83,600.08
2024-05-02 23:00:00+00:00,228.94,16.58,611.93
2024-05-03 00:00:00+00:00,228.42,16.75,636.55
2024-05-03 01:00:00+00:00,234.02,17.28,664.36
2024-05-03 02:00:00+00:00,236.74,17.21,696.34
2024-05-03 03:00:00+00:00,256.36,17.19,690.66
2024-05-03 04:00:00+00:00,261.25,16.82,647.71
2024-05-03 05:00:00+00:00,245.13,16.39,575.58
2024-05-03 06:00:00+00:00,229.9,17.01,546.24
2024-05-03 07:00:00+00:00,219.01,18.44,481.17
2024-05-03 08:00:00+00:00,205.88,20.0,420.78
2024-05-03 09:00:00+00:00,200.89,20.47,410.15
2024-05-03 10:00:00+00:00,191.7,20.87,400.47
2024-05-03 11:00:00+00:00,193.39,21.16,406.81
2024-05-03 12:00:00+00:00,195.58,21.6,435.13
2024-05-03 13:00:00+00:00,203.11,22.05,490.25
2024-05-03 14:00:00+00:00,212.68,21.87,521.68
2024-05-03 15:00:00+00:00,235.76,21.48,622.29
2024-05-03 16:00:00+00:00,265.77,20.23,738.61
2024-05-03 17:00:00+00:00,295.52,20.14,831.76
2024-05-03 18:00:00+00:00,315.1,18.59,859.71
2024-05-03 19:00:00+00:00,328.5,16.93,860.36
2024-05-03 20:00:00+00:00,341.49,19.43,854.84
2024-05-03 21:00:00+00:00,346.5,21.24,806.46
2024-05-03 22:00:00+00:00,347.78,20.59,819.08
2024-05-03 23:00:00+00:00,332.46,20.24,806.46
2024-05-04 00:00:00+00:00,353.78,20.35,785.6
2024-05-04 01:00:00+00:00,355.74,20.43,777.34
2024-05-04 02:00:00+00:00,364.31,20.45,782.02
2024-05-04 03:00:00+00:00,373.44,20.42,781.32
2024-05-04 04:00:00+00:00,357.94,20.1,730.4
2024-05-04 05:00:00+00:00,330.81,20.61,645.39
2024-05-04 06:00:00+00:00,295.26,20.77,564.6
2024-05-04 07:00:00+00:00,239.53,20.78,499.16
2024-05-04 08:00:00+00:00,198.75,20.97,484.38
2024-05-04 09:00:00+00:00,190.68,21.53,501.91
2024-05-04 10:00:00+00:00,188.7,21.5,491.84
2024-05-04 11:00:00+00:00,186.8,22.08,510.48
2024-05-04 12:00:00+00:00,189.74,22.36,525.45
2024-05-04 13:00:00+00:00,200.17,22.52,533.41
2024-05-04 14:00:00+00:00,206.11,22.2,595.74
2024-05-04 15:00:00+00:00,261.49,21.53,670.8
2024-05-04 16:00:00+00:00,325.96,21.1,793.13
2024-05-04 17:00:00+00:00,360.35,20.89,894.43
2024-05-04 18:00:00+00:00,371.96,21.5,921.04
2024-05-04 19:00:00+00:00,366.7,20.49,901.92
2024-05-04 20:00:00+00:00,350.25,20.94,864.14
2024-05-04 21:00:00+00:00,346.13,21.84,820.61
2024-05-04 22:00:00+00:00,329.99,22.62,864.29
2024-05-04 23:00:00+00:00,315.52,22.63,826.07
2024-05-05 00:00:00+00:00,289.5,22.77,792.81
2024-05-05 01:00:00+00:00,271.67,23.38,799.31
